entite_recherchee,terme,ad_type,ad_id,page_id,page_name,plateformes,debut_diffusion,texte,titres,url_apercu,releve_le
ANVOL,volaille francaise,ALL,1452038906760499,311749839324828,fresh,facebook | instagram,2026-08-24,,La cour de récré des gourmands ! | pavés de saumon. | pommes Gala. | raisins muscat. | crêpes jambon-emmental. | cordons bleus de poulet. | aubergines. | ravioli ricotta menthe & citron. | jambon serrano. | crevettes décortiquées cuites marinées à l'ail et aux fines herbes.,https://www.facebook.com/ads/archive/render_ad/?id=1452038906760499&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1548488493626759,311749839324828,fresh,facebook | instagram,2026-08-24,,La cour de récré des gourmands ! | pavés de saumon. | pommes Gala. | raisins muscat. | crêpes jambon-emmental. | cordons bleus de poulet. | aubergines. | ravioli ricotta menthe & citron. | jambon serrano. | crevettes décortiquées cuites marinées à l'ail et aux fines herbes.,https://www.facebook.com/ads/archive/render_ad/?id=1548488493626759&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,2141770126554434,311749839324828,fresh,facebook | instagram,2026-08-24,,La cour de récré des gourmands ! | pavés de saumon. | pommes Gala. | raisins muscat. | crêpes jambon-emmental. | cordons bleus de poulet. | aubergines. | ravioli ricotta menthe & citron. | jambon serrano. | crevettes décortiquées cuites marinées à l'ail et aux fines herbes.,https://www.facebook.com/ads/archive/render_ad/?id=2141770126554434&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,4286058278326369,311749839324828,fresh,facebook | instagram,2026-08-24,,La cour de récré des gourmands ! | pavés de saumon. | pommes Gala. | raisins muscat. | crêpes jambon-emmental. | cordons bleus de poulet. | aubergines. | ravioli ricotta menthe & citron. | jambon serrano. | crevettes décortiquées cuites marinées à l'ail et aux fines herbes.,https://www.facebook.com/ads/archive/render_ad/?id=4286058278326369&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,904889585579919,176105152520900,Carrefour,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Brest, 126 Bd de Plymouth ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Brest, 126 Bd de Plymouth ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Brest, 126 Bd de Plymouth ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Brest, 126 Bd de Plymouth ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Brest, 126 Bd de Plymouth ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Brest, 126 Bd de Plymouth",Carrefour | Carrefour | Carrefour | Carrefour | Carrefour | Carrefour,https://www.facebook.com/ads/archive/render_ad/?id=904889585579919&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,930886469404392,544642982383779,Carrefour Puget sur Argens,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Puget S/Argens, 148 Av. St Albert ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Puget S/Argens, 148 Av. St Albert ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Puget S/Argens, 148 Av. St Albert ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Puget S/Argens, 148 Av. St Albert ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Puget S/Argens, 148 Av. St Albert ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Puget S/Argens, 148 Av. St Albert",Carrefour Puget sur Argens | Carrefour Puget sur Argens | Carrefour Puget sur Argens | Carrefour Puget sur Argens | Carrefour Puget sur Argens | Carrefour Puget sur Argens,https://www.facebook.com/ads/archive/render_ad/?id=930886469404392&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,932432192563489,603623746391577,Carrefour Plein sud Niort,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Niort, Bd de l'Atlantique ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Niort, Bd de l'Atlantique ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Niort, Bd de l'Atlantique ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Niort, Bd de l'Atlantique ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Niort, Bd de l'Atlantique ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Niort, Bd de l'Atlantique",Carrefour Plein sud Niort | Carrefour Plein sud Niort | Carrefour Plein sud Niort | Carrefour Plein sud Niort | Carrefour Plein sud Niort | Carrefour Plein sud Niort,https://www.facebook.com/ads/archive/render_ad/?id=932432192563489&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,979938888431861,1819596411596953,Carrefour Saint André les Vergers,facebook | instagram | audience_network | messenger | threads,2026-08-24,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour St Andre Les Vergers, Avenue Charles De Refuge ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour St Andre Les Vergers, Avenue Charles De Refuge ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour St Andre Les Vergers, Avenue Charles De Refuge ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour St Andre Les Vergers, Avenue Charles De Refuge ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour St Andre Les Vergers, Avenue Charles De Refuge ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour St Andre Les Vergers,",Carrefour Saint André les Vergers | Carrefour Saint André les Vergers | Carrefour Saint André les Vergers | Carrefour Saint André les Vergers | Carrefour Saint André les Vergers | Carrefour Saint André les Vergers,https://www.facebook.com/ads/archive/render_ad/?id=979938888431861&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1014050891628089,240575269616187,Carrefour Nevers Marzy,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Nevers - Marzy, Rte de Fourchambault ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Nevers - Marzy, Rte de Fourchambault ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Nevers - Marzy, Rte de Fourchambault ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Nevers - Marzy, Rte de Fourchambault ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Nevers - Marzy, Rte de Fourchambault ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Nevers - Marzy, Rte de Fourchambault",Carrefour Nevers Marzy | Carrefour Nevers Marzy | Carrefour Nevers Marzy | Carrefour Nevers Marzy | Carrefour Nevers Marzy | Carrefour Nevers Marzy,https://www.facebook.com/ads/archive/render_ad/?id=1014050891628089&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1019855764386733,217693245250729,Carrefour Chelles,facebook | instagram | audience_network | messenger | threads,2026-08-24,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Chelles, Av. Gendarme Castermant ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Chelles, Av. Gendarme Castermant ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Chelles, Av. Gendarme Castermant ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Chelles, Av. Gendarme Castermant ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Chelles, Av. Gendarme Castermant ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Chelles, Av. Gendarme Castermant",Carrefour Chelles | Carrefour Chelles | Carrefour Chelles | Carrefour Chelles | Carrefour Chelles | Carrefour Chelles,https://www.facebook.com/ads/archive/render_ad/?id=1019855764386733&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1027929306909448,152998154739918,Carrefour Mondeville,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Mondeville, ZAC De L'Etoile Cc Mondeville Autoroute de ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Mondeville, ZAC De L'Etoile Cc Mondeville Autoroute de ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Mondeville, ZAC De L'Etoile Cc Mondeville Autoroute de ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Mondeville, ZAC De L'Etoile Cc Mondeville Autoroute de ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Mondeville, ZAC De L'Etoile Cc Mondeville Autoroute de ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre",Carrefour Mondeville | Carrefour Mondeville | Carrefour Mondeville | Carrefour Mondeville | Carrefour Mondeville | Carrefour Mondeville,https://www.facebook.com/ads/archive/render_ad/?id=1027929306909448&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1030878729847240,1981150141914678,Carrefour Beaucaire,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Beaucaire, route De Nimes Lieu-Dit, Genestet ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Beaucaire, route De Nimes Lieu-Dit, Genestet ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Beaucaire, route De Nimes Lieu-Dit, Genestet ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Beaucaire, route De Nimes Lieu-Dit, Genestet ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Beaucaire, route De Nimes Lieu-Dit, Genestet ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Beaucaire, route De Nimes Lieu-",Carrefour Beaucaire | Carrefour Beaucaire | Carrefour Beaucaire | Carrefour Beaucaire | Carrefour Beaucaire | Carrefour Beaucaire,https://www.facebook.com/ads/archive/render_ad/?id=1030878729847240&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1032080166453063,740242192757980,Carrefour Ollioules,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ollioules, 55 Chem. de la Bouyère ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ollioules, 55 Chem. de la Bouyère ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ollioules, 55 Chem. de la Bouyère ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ollioules, 55 Chem. de la Bouyère ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ollioules, 55 Chem. de la Bouyère ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ollioules, 55 Chem. de la Bouyère",Carrefour Ollioules | Carrefour Ollioules | Carrefour Ollioules | Carrefour Ollioules | Carrefour Ollioules | Carrefour Ollioules,https://www.facebook.com/ads/archive/render_ad/?id=1032080166453063&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1038063992436556,1664116180553096,Carrefour Auchy les Mines,facebook | instagram | audience_network | messenger | threads,2026-08-24,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour AUCHY LES MINES, Zac des Flandres ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour AUCHY LES MINES, Zac des Flandres ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour AUCHY LES MINES, Zac des Flandres ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour AUCHY LES MINES, Zac des Flandres ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour AUCHY LES MINES, Zac des Flandres ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour AUCHY LES MINES, Zac des Flandres",Carrefour Auchy les Mines | Carrefour Auchy les Mines | Carrefour Auchy les Mines | Carrefour Auchy les Mines | Carrefour Auchy les Mines | Carrefour Auchy les Mines,https://www.facebook.com/ads/archive/render_ad/?id=1038063992436556&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1041182825198758,491252401041120,Carrefour Ormesson,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ormesson, 85 ROUTE DE PROVINS ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ormesson, 85 ROUTE DE PROVINS ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ormesson, 85 ROUTE DE PROVINS ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ormesson, 85 ROUTE DE PROVINS ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ormesson, 85 ROUTE DE PROVINS ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Ormesson, 85 ROUTE DE PROVINS",Carrefour Ormesson | Carrefour Ormesson | Carrefour Ormesson | Carrefour Ormesson | Carrefour Ormesson | Carrefour Ormesson,https://www.facebook.com/ads/archive/render_ad/?id=1041182825198758&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
ANVOL,volaille francaise,ALL,1041484912066425,655386917934353,Carrefour Aix en Provence,facebook | instagram | audience_network | messenger | threads,2026-08-23,"Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Aix En Provence, 1175 Rue Guillaume Du Vair Pole ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Aix En Provence, 1175 Rue Guillaume Du Vair Pole ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Aix En Provence, 1175 Rue Guillaume Du Vair Pole ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Aix En Provence, 1175 Rue Guillaume Du Vair Pole ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Aix En Provence, 1175 Rue Guillaume Du Vair Pole ⏎ Retrouvez nos offres de l'opération 'LES PETITS PRIX HALAL' dans votre magasin Carrefour Aix En Prov",Carrefour Aix en Provence | Carrefour Aix en Provence | Carrefour Aix en Provence | Carrefour Aix en Provence | Carrefour Aix en Provence | Carrefour Aix en Provence,https://www.facebook.com/ads/archive/render_ad/?id=1041484912066425&access_token=EAASKZCuP0HuABSYcZBkZBESRWIY2dF0ZCLzi5379ZBkkkeEvmocZAbkUUAZCjEF3wYG5ge35ZBpK2g4KWNDGhNsOPrVqOUBAIWw8xGugiYgDbqzzQHN5dXH4ZAtXD4SX9ALeJI1AS0SLMpUSM36jFBix8djNOazIktCoUSmZBpZAZBUuwSpRJ4zUBs2MiHRFhTqXMH9pOQEfj5Lui62lTqAtUnAxnZBha0xJWAmCjADYuRtqXkvPPSgQZBbrkOScKZBcAOFIx5ftBgtaP2LHhWbk8ZBBeD2Y36ZBup4oC7VmpZBNzQ6gZDZD,2026-08-27 21:31 UTC
