recherche,ad_id,page_id,page_name,debut,fin,plateformes,texte,titres,url_apercu,releve_le
page:1456609077939432,769635719186850,1456609077939432,Fan de Foie Gras,2025-09-17,2025-09-21,facebook | instagram | audience_network | threads,"📅 𝗣𝗢𝗥𝗧𝗘𝗦 𝗢𝗨𝗩𝗘𝗥𝗧𝗘𝗦

Devinez qui est impatient d’être aux Journées du Patrimoine le 20 septembre ?
Nos producteurs de Foie Gras, pardi !
Ils ont hâte de vous accueillir pour vous faire découvrir leurs métiers et ce mets d’excellence qu’est le Foie Gras 😋
RDV sur patrimoine-foiegras.fr pour préparer votre week-end !
ㅤ
#foiegras #foiegrasdefrance #patrimoine #gastronomie #journeesdupatrimoine #JEP2025",,https://www.facebook.com/ads/archive/render_ad/?id=769635719186850&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1997824021021455,1456609077939432,Fan de Foie Gras,2025-07-31,2025-08-30,instagram,"Foie Gras + abricot : le combo inattendu qui va te faire fondre tout l’été… 😍
Essaie ces petites bombes sucrées-salées et dis-nous ce que tu en penses ?
ㅤ
Ingrédients pour 4 tartelettes :
240 gr de terrine de Foie Gras
1 pâte brisée pur beurre
3 gros abricots frais
1/2 botte de ciboulette
1 c. à c. d’huile d’olive
1 c. à c. de vinaigre de vin
4 c. à c. de confiture d’abricot
Quelques pistaches concassées
Fleur de sel & poivre
ㅤ
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=1997824021021455&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1452595772604951,1456609077939432,Fan de Foie Gras,2025-07-31,2025-08-30,instagram,"😏🍓Comment apporter une touche d’originalité à tes toasts de Foie Gras cet été ?
Pourquoi pas avec des pickles de fraise ? C’est LA bonne idée pour apporter encore plus de gourmandise à tes repas !
Qui tente ? ☀️🤩
ㅤ
🍓 Ingrédients pour 6 personnes
1 bocal de 250 g de Foie Gras entier
200 g de fraises fermes
200 g de vinaigre de cidre
50 g de sucre complet
2 c. à café de fleur de sel
1/2 c. à café de baies roses entières
6 tranches de pain de campagne
Branches de thym frais
ㅤ
@megalowfood
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=1452595772604951&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,2900933450106921,1456609077939432,Fan de Foie Gras,2025-07-30,2025-09-21,facebook | instagram,"Vous cherchez des recettes à réaliser avec le Foie Gras ? 
N'allez pas plus loin, vous êtes au bon endroit ! 
Ici, vous trouverez 1 001 idées de recettes plus originales et gourmandes les unes que les autres ! 😋🤩

Abonnez-vous dès maintenant pour ne rien manquer de nos nouvelles créations !",instagram.com,https://www.facebook.com/ads/archive/render_ad/?id=2900933450106921&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,691700417179976,1456609077939432,Fan de Foie Gras,2025-07-30,2025-09-22,facebook | instagram,"Vous cherchez des recettes à réaliser avec le Foie Gras ? 
N'allez pas plus loin, vous êtes au bon endroit ! 
Ici, vous trouverez 1 001 idées de recettes plus originales et gourmandes les unes que les autres ! 😋🤩

Abonnez-vous dès maintenant pour ne rien manquer de nos nouvelles créations !",,https://www.facebook.com/ads/archive/render_ad/?id=691700417179976&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,725813020302124,1456609077939432,Fan de Foie Gras,2025-07-28,2025-08-31,facebook | instagram,"Foie Gras + abricot : le combo inattendu qui va te faire fondre tout l’été… 😍
Essaie ces petites bombes sucrées-salées et dis-nous ce que tu en penses ?
ㅤ
Ingrédients pour 4 tartelettes :
240 gr de terrine de Foie Gras
1 pâte brisée pur beurre
3 gros abricots frais
1/2 botte de ciboulette
1 c. à c. d’huile d’olive
1 c. à c. de vinaigre de vin
4 c. à c. de confiture d’abricot
Quelques pistaches concassées
Fleur de sel & poivre
ㅤ
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=725813020302124&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,2315469192205439,1456609077939432,Fan de Foie Gras,2025-07-28,2025-09-01,facebook | instagram | audience_network | messenger | threads,"Foie Gras + abricot : le combo inattendu qui va te faire fondre tout l’été… 😍
Essaie ces petites bombes sucrées-salées et dis-nous ce que tu en penses ?
ㅤ
Ingrédients pour 4 tartelettes :
240 gr de terrine de Foie Gras
1 pâte brisée pur beurre
3 gros abricots frais
1/2 botte de ciboulette
1 c. à c. d’huile d’olive
1 c. à c. de vinaigre de vin
4 c. à c. de confiture d’abricot
Quelques pistaches concassées
Fleur de sel & poivre
ㅤ
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=2315469192205439&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1505168030895271,1456609077939432,Fan de Foie Gras,2025-07-28,2025-08-31,facebook | instagram | audience_network | messenger | threads,"Foie Gras + abricot : le combo inattendu qui va te faire fondre tout l’été… 😍
Essaie ces petites bombes sucrées-salées et dis-nous ce que tu en penses ? 

Ingrédients pour 4 tartelettes :
240 gr de terrine de Foie Gras
1 pâte brisée pur beurre
3 gros abricots frais
1/2 botte de ciboulette
1 c. à c. d’huile d’olive
1 c. à c. de vinaigre de vin
4 c. à c. de confiture d’abricot
Quelques pistaches concassées
Fleur de sel & poivre",,https://www.facebook.com/ads/archive/render_ad/?id=1505168030895271&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,3825785557565942,1456609077939432,Fan de Foie Gras,2025-07-28,2025-08-31,facebook | instagram | audience_network | threads,"Foie Gras + abricot : le combo inattendu qui va te faire fondre tout l’été… 😍
Essaie ces petites bombes sucrées-salées et dis-nous ce que tu en penses ?
ㅤ
Ingrédients pour 4 tartelettes :
240 gr de terrine de Foie Gras
1 pâte brisée pur beurre
3 gros abricots frais
1/2 botte de ciboulette
1 c. à c. d’huile d’olive
1 c. à c. de vinaigre de vin
4 c. à c. de confiture d’abricot
Quelques pistaches concassées
Fleur de sel & poivre
ㅤ
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=3825785557565942&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1244242196945570,1456609077939432,Fan de Foie Gras,2025-07-28,2025-08-31,facebook | instagram | audience_network | threads,"Foie Gras + abricot : le combo inattendu qui va te faire fondre tout l’été… 😍
Essaie ces petites bombes sucrées-salées et dis-nous ce que tu en penses ? 

Ingrédients pour 4 tartelettes :
240 gr de terrine de Foie Gras
1 pâte brisée pur beurre
3 gros abricots frais
1/2 botte de ciboulette
1 c. à c. d’huile d’olive
1 c. à c. de vinaigre de vin
4 c. à c. de confiture d’abricot
Quelques pistaches concassées
Fleur de sel & poivre",,https://www.facebook.com/ads/archive/render_ad/?id=1244242196945570&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,2249671762168161,1456609077939432,Fan de Foie Gras,2025-07-25,2025-08-31,facebook | instagram,"😏🍓Comment apporter une touche d’originalité à tes toasts de Foie Gras cet été ?
Pourquoi pas avec des pickles de fraise ? C’est LA bonne idée pour apporter encore plus de gourmandise à tes repas !
Qui tente ? ☀️🤩
ㅤ
🍓 Ingrédients pour 6 personnes
1 bocal de 250 g de Foie Gras entier
200 g de fraises fermes
200 g de vinaigre de cidre
50 g de sucre complet
2 c. à café de fleur de sel
1/2 c. à café de baies roses entières
6 tranches de pain de campagne
Branches de thym frais
ㅤ
@megalowfood
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=2249671762168161&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1269107181492719,1456609077939432,Fan de Foie Gras,2025-07-25,2025-08-31,facebook | instagram | audience_network | messenger | threads,"😏🍓Comment apporter une touche d’originalité à tes toasts de Foie Gras cet été ? 
Pourquoi pas avec des pickles de fraise ? C’est LA bonne idée pour apporter encore plus de gourmandise à tes repas ! Qui tente ? ☀️🤩

🍓 Ingrédients pour 6 personnes 
1 bocal de 250 g de Foie Gras entier
200 g de fraises fermes
200 g de vinaigre de cidre
50 g de sucre complet
2 c. à café de fleur de sel
1/2 c. à café de baies roses entières
6 tranches de pain de campagne
Branches de thym frais",,https://www.facebook.com/ads/archive/render_ad/?id=1269107181492719&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1391967948539803,1456609077939432,Fan de Foie Gras,2025-07-25,2025-08-31,facebook | instagram | audience_network | messenger | threads,"😏🍓Comment apporter une touche d’originalité à tes toasts de Foie Gras cet été ?
Pourquoi pas avec des pickles de fraise ? C’est LA bonne idée pour apporter encore plus de gourmandise à tes repas !
Qui tente ? ☀️🤩
ㅤ
🍓 Ingrédients pour 6 personnes
1 bocal de 250 g de Foie Gras entier
200 g de fraises fermes
200 g de vinaigre de cidre
50 g de sucre complet
2 c. à café de fleur de sel
1/2 c. à café de baies roses entières
6 tranches de pain de campagne
Branches de thym frais
ㅤ
@megalowfood
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=1391967948539803&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,24374810505478023,1456609077939432,Fan de Foie Gras,2025-07-25,2025-09-01,facebook | instagram | audience_network | threads,"😏🍓Comment apporter une touche d’originalité à tes toasts de Foie Gras cet été ?
Pourquoi pas avec des pickles de fraise ? C’est LA bonne idée pour apporter encore plus de gourmandise à tes repas !
Qui tente ? ☀️🤩
ㅤ
🍓 Ingrédients pour 6 personnes
1 bocal de 250 g de Foie Gras entier
200 g de fraises fermes
200 g de vinaigre de cidre
50 g de sucre complet
2 c. à café de fleur de sel
1/2 c. à café de baies roses entières
6 tranches de pain de campagne
Branches de thym frais
ㅤ
@megalowfood
#FoieGrasDeFrance #FoieGras #recette #cuisine #eat #food #instafood #foodista #cook #yummy #foodblogger #foodlover #foodies #meat #foodstagram #foodphotography #delicious #homemade #homemadefood #gastronomie",,https://www.facebook.com/ads/archive/render_ad/?id=24374810505478023&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,2003803340361882,1456609077939432,Fan de Foie Gras,2025-07-25,2025-08-31,facebook | instagram | audience_network | threads,"😏🍓Comment apporter une touche d’originalité à tes toasts de Foie Gras cet été ? 
Pourquoi pas avec des pickles de fraise ? C’est LA bonne idée pour apporter encore plus de gourmandise à tes repas ! Qui tente ? ☀️🤩

🍓 Ingrédients pour 6 personnes 
1 bocal de 250 g de Foie Gras entier
200 g de fraises fermes
200 g de vinaigre de cidre
50 g de sucre complet
2 c. à café de fleur de sel
1/2 c. à café de baies roses entières
6 tranches de pain de campagne
Branches de thym frais",,https://www.facebook.com/ads/archive/render_ad/?id=2003803340361882&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,728659303482130,1456609077939432,Fan de Foie Gras,2025-07-04,2025-09-01,facebook | instagram | audience_network | threads,"👨‍🍳 Jeunes chefs, vous êtes prêts à briller ? Participez au Challenge Foie Gras 2025 et tentez de gagner jusqu’à 2 200 € avec votre planche bistronomique au Foie Gras, Magret et Confit de France ! Envoyez-nous vos recettes jusqu’au 11 septembre 2025. ⬇️",,https://www.facebook.com/ads/archive/render_ad/?id=728659303482130&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1075286937890484,1456609077939432,Fan de Foie Gras,2025-07-04,2025-08-31,facebook | instagram | audience_network | threads,"Jeunes chefs, laissez parler votre créativité ! 🌟
Participez au Challenge Foie Gras 2025 : imaginez une planche bistronomique mettant à l’honneur le Foie Gras, le Magret et le Confit. À la clé, jusqu’à 2 200 € à gagner !
Envoyez-nous vos recettes avant le 11 septembre 2025. ⬇️",,https://www.facebook.com/ads/archive/render_ad/?id=1075286937890484&access_token=JETON_RETIRE,2026-08-27 21:36
page:1456609077939432,1783447022579082,1456609077939432,Fan de Foie Gras,2025-07-04,2025-08-30,facebook | instagram | audience_network | threads,"Tu as entre 16 et 24 ans et tu es étudiant en cuisine ? Montre ton talent au Challenge Foie Gras 2025 en créant ta planche bistronomique au Foie Gras, Magret et Confit ! 🤩
Envoie ta recette avant le 11 septembre pour tenter de remporter jusqu’à 2 200 € et décrocher une place en finale à Paris. ⬇️",,https://www.facebook.com/ads/archive/render_ad/?id=1783447022579082&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1073313521857060,241909355834576,Foie Gras du Périgord,2026-08-21,2026-08-24,instagram | threads,"Brochettes de Magret du Périgord aux abricots, sauce cerise 🍒
Une recette estivale, gourmande et pleine de caractère : le magret se marie à la douceur des abricots, tandis que la sauce à la cerise ajoute une touche fruitée et légèrement acidulée.
Faciles à préparer et parfaites à partager, ces brochettes sont idéales pour un repas d’été généreux, convivial et savoureux.",,https://www.facebook.com/ads/archive/render_ad/?id=1073313521857060&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1040798368581833,241909355834576,Foie Gras du Périgord,2026-08-21,2026-08-26,facebook,"Brochettes de Magret du Périgord aux abricots, sauce cerise 🍒
Une recette estivale, gourmande et pleine de caractère : le magret se marie à la douceur des abricots, tandis que la sauce à la cerise ajoute une touche fruitée et légèrement acidulée.
Faciles à préparer et parfaites à partager, ces brochettes sont idéales pour un repas d’été généreux, convivial et savoureux.",,https://www.facebook.com/ads/archive/render_ad/?id=1040798368581833&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1590066932707085,241909355834576,Foie Gras du Périgord,2026-08-20,2026-08-23,instagram | threads,"Le Foie gras d’Oie du Périgord, une finesse reconnue

Produit emblématique du terroir, très récemment reconnu  IGP (Indication géographique protégée), le Foie gras d’Oie du Périgord séduit par sa  qualité gustative, son  goût incomparable  et son élégance en bouche.

Cette finesse, les  Chefs du Périgord  savent la révéler avec talent. Au  Restaurant de la Poste à Saint-Léon-sur-Vézère, le chef  Christophe Manouvrier  le met à l’honneur avec justesse, dans une cuisine sincère et ancrée dans son territoire.

#FoieGrasDOie #OieDuPérigord #Périgord #SaintLéonSurVézère #RestaurantDeLaPoste #ChristopheManouvrier #Gastronomie #Terroir #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=1590066932707085&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,3502572683253428,241909355834576,Foie Gras du Périgord,2026-08-20,2026-08-25,facebook,"Le Foie gras d’Oie du Périgord, une finesse reconnue

Produit emblématique du terroir, très récemment reconnu  IGP (Indication géographique protégée), le Foie gras d’Oie du Périgord séduit par sa  qualité gustative, son  goût incomparable  et son élégance en bouche.

Cette finesse, les  Chefs du Périgord  savent la révéler avec talent. Au  Restaurant de la Poste à Saint-Léon-sur-Vézère, le chef  Christophe Manouvrier  le met à l’honneur avec justesse, dans une cuisine sincère et ancrée dans son territoire.

#FoieGrasDOie #OieDuPérigord #Périgord #SaintLéonSurVézère #RestaurantDeLaPoste #ChristopheManouvrier #Gastronomie #Terroir #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=3502572683253428&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1396733462393768,241909355834576,Foie Gras du Périgord,2026-08-14,2026-08-17,instagram | threads,"✨L’Oie du Périgord révèle ici toute sa finesse et sa délicatesse : dans l’assiette, chaque détail compte, de la justesse de la cuisson à l’équilibre des saveurs, jusqu’à la précision du dressage… autant de gestes qui témoignent de la maîtrise des Chefs passionnés par ce produit d’exception.

À l’image de Christian Borini, du restaurant Aux Trois Sens à Sarlat, l’Oie du Périgord se travaille avec respect et élégance, pour sublimer sa texture, sa douceur et toute la richesse de son terroir.

#OieDuPérigord #Périgord #AuxTroisSens #ChristianBorini #Gastronomie #SavoirFaire #ProduitDuTerroir",,https://www.facebook.com/ads/archive/render_ad/?id=1396733462393768&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1961233894590264,241909355834576,Foie Gras du Périgord,2026-08-14,2026-08-19,facebook,"✨L’Oie du Périgord révèle ici toute sa finesse et sa délicatesse : dans l’assiette, chaque détail compte, de la justesse de la cuisson à l’équilibre des saveurs, jusqu’à la précision du dressage… autant de gestes qui témoignent de la maîtrise des Chefs passionnés par ce produit d’exception.

À l’image de Christian Borini, du restaurant Aux Trois Sens à Sarlat, l’Oie du Périgord se travaille avec respect et élégance, pour sublimer sa texture, sa douceur et toute la richesse de son terroir.

#OieDuPérigord #Périgord #AuxTroisSens #ChristianBorini #Gastronomie #SavoirFaire #ProduitDuTerroir",,https://www.facebook.com/ads/archive/render_ad/?id=1961233894590264&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1340636511122083,241909355834576,Foie Gras du Périgord,2026-08-07,2026-08-10,instagram | threads,"Le club sandwich des vacances, version Périgord ☀️ : un grand classique qui prend une toute autre dimension quand on y glisse de bons produits du terroir.

Ici, quelques tranches de magret séché du Périgord , du poulet du Périgord, des crudités bien fraîches et beaucoup de gourmandise.

Simple, généreux et facile à partager, ce club sandwich prouve qu’avec de bons ingrédients, même les recettes les plus simples deviennent vraiment incontournables. 

#PouletDuPérigord #MagretSéché #ClubSandwich #RecetteÉté #ProduitsDuPérigord #GastronomieDuPérigord",,https://www.facebook.com/ads/archive/render_ad/?id=1340636511122083&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,935279276262437,241909355834576,Foie Gras du Périgord,2026-08-07,2026-08-12,facebook,"Le club sandwich des vacances, version Périgord ☀️ : un grand classique qui prend une toute autre dimension quand on y glisse de bons produits du terroir.

Ici, quelques tranches de magret séché du Périgord , du poulet du Périgord, des crudités bien fraîches et beaucoup de gourmandise.

Simple, généreux et facile à partager, ce club sandwich prouve qu’avec de bons ingrédients, même les recettes les plus simples deviennent vraiment incontournables. 

#PouletDuPérigord #MagretSéché #ClubSandwich #RecetteÉté #ProduitsDuPérigord #GastronomieDuPérigord",,https://www.facebook.com/ads/archive/render_ad/?id=935279276262437&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,4186847871606769,241909355834576,Foie Gras du Périgord,2026-07-31,2026-08-03,instagram | threads,"Christian Borini, Chef du restaurant Aux  3 Sens  à Sarlat, partage sa vision de ce produit emblématique qu’est le Foie gras d’Oie du Périgord et sa façon de le cuisiner, entre tradition périgourdine et inspirations argentines.

Une belle rencontre entre deux cultures autour d'un produit d'exception.

#OieDuPérigord #FoieGrasDuPérigord #Périgord #Gastronomie #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=4186847871606769&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1706248513931065,241909355834576,Foie Gras du Périgord,2026-07-31,2026-08-05,facebook,"Christian Borini, Chef du restaurant Aux  3 Sens  à Sarlat, partage sa vision de ce produit emblématique qu’est le Foie gras d’Oie du Périgord et sa façon de le cuisiner, entre tradition périgourdine et inspirations argentines.

Une belle rencontre entre deux cultures autour d'un produit d'exception.

#OieDuPérigord #FoieGrasDuPérigord #Périgord #Gastronomie #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=1706248513931065&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1077705871580104,241909355834576,Foie Gras du Périgord,2026-07-30,2026-08-02,instagram,"Derrière chaque Foie gras d'Oie du Périgord, il y a des femmes et des hommes qui perpétuent un savoir-faire.

À Tursac, Simon Carbonnière élève des oies sur l'exploitation familiale des Granges, créée en 1983. Élevage, alimentation, gavage, transformation… ici, chaque étape est réalisée sur la ferme, dans le respect d'une tradition profondément ancrée dans le Périgord. 

#OieDuPérigord #FoieGrasDuPérigord #Périgord #SavoirFaire #Transmission",,https://www.facebook.com/ads/archive/render_ad/?id=1077705871580104&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,3019875138216818,241909355834576,Foie Gras du Périgord,2026-07-30,2026-08-04,facebook,"Derrière chaque Foie gras d'Oie du Périgord, il y a des femmes et des hommes qui perpétuent un savoir-faire.

À Tursac, Simon Carbonnière élève des oies sur l'exploitation familiale des Granges, créée en 1983. Élevage, alimentation, gavage, transformation… ici, chaque étape est réalisée sur la ferme, dans le respect d'une tradition profondément ancrée dans le Périgord. 

#OieDuPérigord #FoieGrasDuPérigord #Périgord #SavoirFaire #Transmission",,https://www.facebook.com/ads/archive/render_ad/?id=3019875138216818&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2607036036405194,241909355834576,Foie Gras du Périgord,2026-07-28,2026-07-31,instagram,"L'Oie du Périgord est au cœur de nombreuses recettes qui font la richesse de notre terroir. Elle vient d’obtenir la reconnaissance de sa tradition avec une Indication géographique protégée (IGP).

Au Restaurant de La Poste, Christophe Manouvrier lui rend hommage à travers un marbré de Foie gras d'Oie du Périgord, associé à la Trappe d'Échourgnac et au Jambon Noir du Périgord.

Dans cette vidéo, il partage sa passion pour ce produit emblématique et rappelle combien l'oie occupe une place essentielle dans la cuisine périgourdine, des recettes les plus festives aux plus traditionnelles.

#OieDuPérigord #FoieGrasDuPérigord #Périgord #Gastronomie #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=2607036036405194&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1022607054022959,241909355834576,Foie Gras du Périgord,2026-07-28,2026-08-02,facebook,"L'Oie du Périgord est au cœur de nombreuses recettes qui font la richesse de notre terroir. Elle vient d’obtenir la reconnaissance de sa tradition avec une Indication géographique protégée (IGP).

Au Restaurant de La Poste, Christophe Manouvrier lui rend hommage à travers un marbré de Foie gras d'Oie du Périgord, associé à la Trappe d'Échourgnac et au Jambon Noir du Périgord.

Dans cette vidéo, il partage sa passion pour ce produit emblématique et rappelle combien l'oie occupe une place essentielle dans la cuisine périgourdine, des recettes les plus festives aux plus traditionnelles.

#OieDuPérigord #FoieGrasDuPérigord #Périgord #Gastronomie #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=1022607054022959&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2218510525355763,241909355834576,Foie Gras du Périgord,2026-07-24,2026-07-27,instagram,"🪿 ""L'oie, c'est le Périgord.""

Pour David Beyney de l'Auberge Médiévale à Audrix, le Foie gras d'Oie du Périgord, récemment IGP (Indication géographique protégée), est un produit d'exception qui se suffit à lui-même. Dans cette vidéo, il partage sa vision de l'Oie du Périgord, ses souvenirs et une recette qui met en valeur toute la finesse de ce grand produit du terroir.

#OieDuPérigord #FoieGrasDuPérigord #Périgord #Gastronomie #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=2218510525355763&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1554311122915166,241909355834576,Foie Gras du Périgord,2026-07-24,2026-07-29,facebook,"🪿 ""L'oie, c'est le Périgord.""

Pour David Beyney de l'Auberge Médiévale à Audrix, le Foie gras d'Oie du Périgord, récemment IGP (Indication géographique protégée), est un produit d'exception qui se suffit à lui-même. Dans cette vidéo, il partage sa vision de l'Oie du Périgord, ses souvenirs et une recette qui met en valeur toute la finesse de ce grand produit du terroir.

#OieDuPérigord #FoieGrasDuPérigord #Périgord #Gastronomie #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=1554311122915166&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1819462295502135,241909355834576,Foie Gras du Périgord,2026-07-24,2026-07-28,instagram | threads,"Produit emblématique de notre terroir, l’Oie du Périgord séduit par sa qualité gustative, son goût incomparable et sa finesse reconnue. Généreuse, délicate et profondément ancrée dans la tradition périgourdine, elle incarne tout le caractère d’une gastronomie authentique.

Cette excellence, les Chefs du Périgord savent la révéler avec talent. Parmi eux, David Beyney, chef de l’Auberge Médiévale à Audrix, sublime l’Oie du Périgord avec justesse et créativité, dans une cuisine sincère qui met à l’honneur le terroir et ses savoir-faire.

#OieDuPérigord #Périgord #Audrix #AubergeMédiévale #DavidBeyney #Gastronomie #Terroir #CuisineFrançaise #SaveursDuPérigord #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=1819462295502135&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1532137371733409,241909355834576,Foie Gras du Périgord,2026-07-24,2026-07-30,facebook,"Produit emblématique de notre terroir, l’Oie du Périgord séduit par sa qualité gustative, son goût incomparable et sa finesse reconnue. Généreuse, délicate et profondément ancrée dans la tradition périgourdine, elle incarne tout le caractère d’une gastronomie authentique.

Cette excellence, les Chefs du Périgord savent la révéler avec talent. Parmi eux, David Beyney, chef de l’Auberge Médiévale à Audrix, sublime l’Oie du Périgord avec justesse et créativité, dans une cuisine sincère qui met à l’honneur le terroir et ses savoir-faire.

#OieDuPérigord #Périgord #Audrix #AubergeMédiévale #DavidBeyney #Gastronomie #Terroir #CuisineFrançaise #SaveursDuPérigord #SavoirFaire",,https://www.facebook.com/ads/archive/render_ad/?id=1532137371733409&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2601423530272605,241909355834576,Foie Gras du Périgord,2026-07-18,2026-07-21,instagram | threads,"Salade d’été au Confit de canard du Périgord : une recette simple, fraîche et généreuse, parfaite pour les beaux jours. Facile à préparer, elle met à l’honneur toute la gourmandise du confit dans un plat estival et délicieux. ☀️",,https://www.facebook.com/ads/archive/render_ad/?id=2601423530272605&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1797555088079113,241909355834576,Foie Gras du Périgord,2026-07-18,2026-07-23,facebook,"Salade d’été au Confit de canard du Périgord : une recette simple, fraîche et généreuse, parfaite pour les beaux jours. Facile à préparer, elle met à l’honneur toute la gourmandise du confit dans un plat estival et délicieux. ☀️",,https://www.facebook.com/ads/archive/render_ad/?id=1797555088079113&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,977643595308306,241909355834576,Foie Gras du Périgord,2026-07-14,2026-07-18,instagram | audience_network,"🌮 Le Confit de canard du Périgord n'est pas réservé qu’aux recettes traditionnelles.

Effiloché puis relevé d'une touche d'agrumes, il se glisse ici dans des tacos garnis de concombre, d'oignon rouge, d'herbes fraîches et de feta.

Une idée originale pour redécouvrir le confit de canard autrement, sans perdre ce qui fait son caractère.

#ConfitDeCanard #CanardDuPérigord #Périgord #CuisineMaison",,https://www.facebook.com/ads/archive/render_ad/?id=977643595308306&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,974584498940613,241909355834576,Foie Gras du Périgord,2026-07-13,2026-07-18,facebook,"🌮 Le Confit de canard du Périgord n'est pas réservé qu’aux recettes traditionnelles.

Effiloché puis relevé d'une touche d'agrumes, il se glisse ici dans des tacos garnis de concombre, d'oignon rouge, d'herbes fraîches et de feta.

Une idée originale pour redécouvrir le confit de canard autrement, sans perdre ce qui fait son caractère.

#ConfitDeCanard #CanardDuPérigord #Périgord #CuisineMaison",,https://www.facebook.com/ads/archive/render_ad/?id=974584498940613&access_token=JETON_RETIRE,2026-08-27 21:36
