id,date,createur,pays_createur,marques,label,video,releve_le
v24044gl0000d7e77qnog65lh49k7gn0,20260413,magicjohn_official.fr3,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/okGIkQ6ZgAPfFErhRFfiHpDBki3acEEHBYaqE4~tplv-noop.image?dr=18692&refresh_token=42ab5490&x-expires=1787658726&x-signature=B9P%2B5eEzlzubunn4nApTac%2FVpes%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
,20260502,qqacd2,,,Promotional Content,[],2026-08-25 05:39 UTC
v24044gl0000d6imhmfog65kbe9c2rr0,20260302,b_labourde,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oQr0Alq5isRiBaaAIwBI02WOIR5LBCE0CfPIby~tplv-noop.image?dr=18692&refresh_token=be294870&x-expires=1787658665&x-signature=TomXoY65Ce3XtUuhze%2FaZWXJDDQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v0f044gc0000csd6rl7og65nfrnc05bg,20241024,hirosukaa,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/f32dc033ce0544938a37b2696c59e240_1729785365~tplv-noop.image?dr=18692&refresh_token=1836389d&x-expires=1787658625&x-signature=f8K97iScYVuZJjfwwDzAnzanF7w%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v24025gl0000d6jf98fog65h4fvb5acg,20260303,essec.bachelors,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o0WDlEEyIIU1ICTWe9mJmGMGmQqfQlfeAAjLaW~tplv-noop.image?dr=18692&refresh_token=58a451a4&x-expires=1787658717&x-signature=7NQdY%2B%2FU%2B6UqE1oE4Xg8mIdEdV8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v09044g40000cfvpfq3c77u3s52foetg,20230301,barrykingstar2,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068/oUERfw62fYBFech3ChIfwJQX5ejdGBfAEffA5Lh~tplv-noop.image?dr=18692&refresh_token=a90900f7&x-expires=1787658670&x-signature=mEP29DNKy0t1LdPCQ5NKNyWwblI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v090",2026-08-25 05:39 UTC
v0f044gc0000chof2l3c77ual0sto1rg,20230526,carolinenicoullaud,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/oQDHmkPBU4FDEeeRVDQBFkAPO5QbuUVhbjcILn~tplv-noop.image?dr=18692&refresh_token=e93852be&x-expires=1787658649&x-signature=Kig6zmFZhFFy6tzqT%2F%2FPFy77jsE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v24044gl0000d2mudcfog65mg1trvojg,20250826,leodeep,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ow4aIInAxDA85PgNWeFtLjRCiIfA4DWWIdfHtE~tplv-noop.image?dr=18692&refresh_token=a583323b&x-expires=1787658665&x-signature=D1LBMtBr657kG%2FfOIYDKY7RTUJ8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d1a5d57og65gdvmq6l90,20250619,roxynailsparis,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oM3Qvbq9FDrVtkGobkFSgaQERAgeGmUfEtBoqF~tplv-noop.image?dr=18692&refresh_token=215edac7&x-expires=1787658620&x-signature=4j5YWyuqc%2Bhg6A%2B9kHFrQJSPjJc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000d30mii7og65sblvgu4o0,20250910,rubyfamille0,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o0fqCAertIRxwQQRmgX8LDA4J0frKgQ6jsMiIR~tplv-noop.image?dr=18692&refresh_token=ef4f28cb&x-expires=1787658655&x-signature=BTfHgdQRR%2BS0sy2nujcWo5CVORU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d38sc8fog65i55iajsu0,20250922,tv.novela.las.24,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ogfhJ5jOcosZIgEVjlTFUEeDBNI40QRjYkkABF~tplv-noop.image?dr=18692&refresh_token=4f1ed623&x-expires=1787658790&x-signature=UDU9CCQ90MnTQZ2Mb62uh3AIPko%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000cthane7og65j6hfn4qv0,20241218,mysadakafrance,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oUjd1KEIEFgn4pYfLrFki1lkeIu7bEAaDBqRAm~tplv-noop.image?dr=18692&refresh_token=205d6759&x-expires=1787658684&x-signature=uz9MzpOURxp22wFZvE%2B7wASQiCY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v09044g40000cgui0mrc77u62bfqstu0,20230417,lelabodesreseaux,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-maliva-p-0068/c3d6b91e3f944f06abfd4ed852dcff60_1681727583~tplv-noop.image?dr=18692&refresh_token=c9b4c59e&x-expires=1787658633&x-signature=7i544bkf8NSgsLYmsSCm6tKwrD8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v26044gc0000d83ii87og65libiokh00,20260515,manonclaire,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oQDgRIg1PAIsAJiKiKHIkHuc0EBaBZpMXWcAo~tplv-noop.image?dr=18692&refresh_token=9bfea76c&x-expires=1787658655&x-signature=Hy40peIY8DnxjB%2BDFKkvaG%2ByTD4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vi",2026-08-25 05:39 UTC
v0f044gc0000ciq3vajc77u3oal4f6sg,20230716,yousef_mahmoud_sy,,,Promotional Content,[],2026-08-25 05:39 UTC
v0f044gc0000cihbcibc77u2tt5dh70g,20230703,marketdamp,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/o4WFZkp3DMsrAeeNxCPIiQDbpJmoBCnFEQMbRO~tplv-noop.image?dr=18692&refresh_token=ab2db1cf&x-expires=1787658637&x-signature=UA%2FwFoQI8DZCsm8PJt1WjSeIwmY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v26044gc0000d8k3rs7og65pgp4t7kn0,20260609,food_creator69,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/ooiPMYhiFgiT9paBEZu08sP053IBBggoFnEkA~tplv-noop.image?dr=18692&refresh_token=529bc090&x-expires=1787658662&x-signature=%2B6ns74dzHkOWxWl8%2B4CyTX4MG94%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vi",2026-08-25 05:39 UTC
v24044gl0000ct8o417og65vvap1grdg,20241205,mudasir_baloch_007,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/osmewLQiAhYjhGfbIbgLJecIdiIIoO7IABDREr~tplv-noop.image?dr=18692&refresh_token=a367e17c&x-expires=1787658657&x-signature=Fy%2BF96gA%2FJitT0Iy7AV5KhZ2CpA%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000d2uqc5nog65gjdk7tctg,20250907,marjojofamily,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oMAC9FeWYvNhDplLRftBa4EhgkE7FWsIsoXDI7~tplv-noop.image?dr=18692&refresh_token=35f44aa0&x-expires=1787658646&x-signature=xRtW9E9gTzPnR8b%2F7dY%2FydL7pZ8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
,20241215,alhammdulillah4,,,Promotional Content,[],2026-08-25 05:39 UTC
v0f025gc0000csssar7og65l657a0j3g,20240822,lestudiobylauriane,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-37c710-no/oQA0cIK1g6z1xIXGAFIlZ5iCBnp1UHTTibPwM~tplv-noop.image?dr=18692&refresh_token=741399b2&x-expires=1787658685&x-signature=eHxIUHHL9lB7JKAgfq1y8IllznA%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v0f",2026-08-25 05:39 UTC
v24044gl0000d31vd6nog65p4peflsp0,20250912,jmkh17,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ogbGLGPmeRk3zO0HQBfpIeI1Q8DhjgAXZWrGAf~tplv-noop.image?dr=18692&refresh_token=fd4a5c2b&x-expires=1787658627&x-signature=vyZ9T3q5lK1GsrNRS4pcDYl3%2FKM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v0f044gc0000ckfudg3c77ufa81blmm0,20231006,mlle_fantazia,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/771c194b4658433691d8749a36592455_1696589991~tplv-noop.image?dr=18692&refresh_token=80136beb&x-expires=1787658672&x-signature=mXf%2BZMRRtxEh%2FNm%2B4r3MCQLEGxE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1",2026-08-25 05:39 UTC
v24044gl0000d7uv3mfog65l4no1cujg,20260508,rsumefoot0,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oAAWDNe9DlnIeGo1UzGesEzwQ99GIOLA8FARne~tplv-noop.image?dr=18692&refresh_token=1910654b&x-expires=1787658775&x-signature=zPhMmrNQ1E7qTFzHv2qbHG5CpfE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d3tsngfog65juno368sg,20251024,bobby.935,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o4K8EDeYIAIB6IBInLzE0zv1GIvjABFAR7Df5f~tplv-noop.image?dr=18692&refresh_token=f33ec980&x-expires=1787658689&x-signature=2Vog9fMVqwRd3U5SDvJNUxh0ejY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d4msn1fog65og5kqc7jg,20251201,rabibiiiiiii,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o4etFNfDkQxPRMpEAmqOpLPcbBkAwEu2FCFFQg~tplv-noop.image?dr=18692&refresh_token=05689308&x-expires=1787658677&x-signature=3LX7Up7FecCXOAH2uyMuHcgMLrM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d1jr74vog65j7n9fg8b0,20250704,kgpvkard,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oYDfAZQz0LzXeI2EQQIGM0esQ4HaAcX6LIPnwj~tplv-noop.image?dr=18692&refresh_token=440bb132&x-expires=1787658627&x-signature=R8pN1byzIF7jORdgFcLK9ByuZqs%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d65qff7og65n6ll0e7dg,20260210,lekomi_malin,,,Promotional Content,"[{""url"": ""https://v16m.tiktokcdn.com/a4c8b1a76825484d6c4e53a02cbb2782/6a8d8220/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oAPMminEBBALi3vNbHEMqaYrW3QYI1mZHBou2/?a=475769&bti=ODM6N2YuLjY6&&bt=597&ft=.NpOcInz7ThgLykGXq8Zmo&mime_type=video_mp4&rc=ZmRmMzhpO2c2ZzhlOmg7ZUBpajozb3E5cml0OTMzbzczNUAwMTA",2026-08-25 05:39 UTC
v0f044gc0000ck6qiu3c77uequkhk8g0,20230922,matosbeatbox,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/6a635ad1ba774c26a665afa362da5831_1695395394~tplv-noop.image?dr=18692&refresh_token=a4b465f4&x-expires=1787658647&x-signature=JIB%2FIFAiVO1DHoL2%2BPx0Ljxt0Z0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&V",2026-08-25 05:39 UTC
,20240822,favorministries,,,Promotional Content,[],2026-08-25 05:39 UTC
v24044gl0000d0o38t7og65l4vu22og0,20250523,dealabs.com,,,Promotional Content,"[{""url"": ""https://v16m.tiktokcdn.com/d140bf6a4de205f9c5646cbdd43ace98/6a8d818d/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/ooYw0TREsfRwQETItBFoANMDggkZBFINfDMEhq/?a=475769&bti=ODM6N2YuLjY6&&bt=535&ft=.NpOcInz7ThgLykGXq8Zmo&mime_type=video_mp4&rc=ZWc3Zjw6ZzdnZzg2OjxpNkBpM3I1eW85cnc2MzMzbzczNUAyLy",2026-08-25 05:39 UTC
v0f044gc0000cpushtvog65r9u8gagp0,20240627,clemencebotinomf,,,Paid Partnership,"[{""url"": ""https://v16m.tiktokcdn.com/9e40f503205c219d4a3b807d8c830f10/6a8d8192/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oI9FQFpCIETAUngf7ZIQ5EBzK5yiih7uAoFRyP/?a=475769&bti=ODM6N2YuLjY6&&bt=1410&ft=.NpOcInz7ThgLykGXq8Zmo&mime_type=video_mp4&rc=PDw4OGU7OjM8aTlnPGRkOkBpM2pqeHU5cnd2czMzZjczM0AzY",2026-08-25 05:39 UTC
v0f044gc0000cq8krtnog65rf5f8a800,20240712,mailysbilir,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/86b2d9a4fb054ff68031100f400cd713_1720798820~tplv-noop.image?dr=18692&refresh_token=b2416a53&x-expires=1787658654&x-signature=8hZj0tbM%2BKRmUTMKGzTsVmrf7nw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v0f044gc0000com0atfog65r0fgbfj80,20240426,zeinkurdi,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/7064d43773b0497e91888e800ed2995a_1714161050~tplv-noop.image?dr=18692&refresh_token=d328e4c9&x-expires=1787658622&x-signature=gydbC%2FaA%2FwGKXXZbaWkuAi2PJUE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&V",2026-08-25 05:39 UTC
v0f044gc0000cj0df7rc77uehpfb0pig,20230726,leloupdort,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/oUZIUbaBBg6jnd6gBr6DAfEesGg8QeWXJm8OYe~tplv-noop.image?dr=18692&refresh_token=fe4c5308&x-expires=1787658639&x-signature=BE4uyNv2P0mhXBZtzvnPqJaQz%2BY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v26044gc0000d89u5rvog65pbeiaui10,20260525,platsdechef,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oYSDiDAivEA5IREQWREESFIfAC43BfHBmxVq6T~tplv-noop.image?dr=18692&refresh_token=0313447d&x-expires=1787658649&x-signature=jS16sIr%2B6WtO5DCbcYYHB1rRWT0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v26044gc0000d9cadknog65svtuncpr0,20260716,aureppp,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/ogFbyhrqWAQ2DZSCE53KxRpBmtYfIs10Ef2QID~tplv-noop.image?dr=18692&refresh_token=a9189d85&x-expires=1787658640&x-signature=oi37jW1Y%2F3BYWASF9aIXD3Bhcio%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v24044gl0000d15uue7og65hh6s1pg7g,20250613,jadesoussann,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oIaLPAAw0IYEiBZgLTicviZDIE7bBOvBvZxP0~tplv-noop.image?dr=18692&refresh_token=87eae8cc&x-expires=1787658632&x-signature=q7ea7AtN%2Bx5Vr6PhoZ3RsYSTVwY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v24",2026-08-25 05:39 UTC
v09044g40000ceblsajc77uc0eo63510,20221212,shayvise,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-maliva-p-0068/9de3b1d19792471bb90ba758e6076ec2_1670864547~tplv-noop.image?dr=18692&refresh_token=399f6f59&x-expires=1787658682&x-signature=jHSM9lbUlbO6aSqlY3DADyaiYPE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v0f044gc0000cmtuhgfog65gv8qc8pu0,20240201,nastblog,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/oU6IVE8DgZSETjEFf1LjGBAhEe7jQdIYeBJG6e~tplv-noop.image?dr=18692&refresh_token=856cd797&x-expires=1787658644&x-signature=4O9CzvK%2Blqa%2FWnbzN1dqCHwNnTc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v24044gl0000d0k938vog65j8o7b7et0,20250517,barhoumtlemcen,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8eQYOjhIeGUrRjIkSLNHQfrLo0DgADNS7CIGA~tplv-noop.image?dr=18692&refresh_token=ad71b232&x-expires=1787658813&x-signature=NGL%2BL7ImUy1q6UfSRJQ%2FnmogHPk%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v0f044gc0000cn2ch3fog65jo95jek50,20240208,arthuroff.1,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/7be38ceb8ee54509882dfd8597bbdbce_1707395265~tplv-noop.image?dr=18692&refresh_token=eb19b349&x-expires=1787658644&x-signature=sPTCZFatmqapybt8H9fMBa5Bps4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&",2026-08-25 05:39 UTC
v24044gl0000d5jrtgfog65rivbmale0,20260114,boumaye.75,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8y9EyclgBAKw92TJ9i7CI0AZClwVAFsIdfdni~tplv-noop.image?dr=18692&refresh_token=a073e1de&x-expires=1787658647&x-signature=tMHNUsoARu5CUBADZj2Jq%2FqSSv8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d1cjn3fog65mku4ir8lg,20250623,__lucaslk,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o4ytLr0IoIpkCP4Ci0Jw83B2iGfCAAANFIvZAo~tplv-noop.image?dr=18692&refresh_token=7a9896ea&x-expires=1787658665&x-signature=%2BPXFXaK6j97dr9AHO1WTX4Mdhms%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v0f044gc0000cnnjv8nog65n3sor1a2g,20240311,kenzablkn,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/07c22a5b5945406289711d9bfae80899_1710178280~tplv-noop.image?dr=18692&refresh_token=7840b414&x-expires=1787658666&x-signature=J1ecfOg%2BWB5xg34XARRSJ5dhJqc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v0f044gc0000cr4qvlvog65usead639g,20240824,mathdcls,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/2fcfcd82073e4aab83a662e17c8ee43c_1724493872~tplv-noop.image?dr=18692&refresh_token=b44565b8&x-expires=1787658658&x-signature=o%2BFHW6K5CHFY4e3kRvL8vqhKbW0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v26044gc0000d9gf5mnog65skr4kvd1g,20260722,racheltrapani,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oc8lUsEwi0DmBDtZvPFyiEpgZgyDAI2IgaBF8~tplv-noop.image?dr=18692&refresh_token=b98b7949&x-expires=1787658645&x-signature=1PWvn91VtUAWzwDcow8Gl%2FQvExM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vide",2026-08-25 05:39 UTC
v24044gl0000cvpav4fog65i3pm8d1q0,20250406,cibanvype45,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oUXEkXN1IPkIIT5DDlJDfLojeRAFBtVAQfHPQN~tplv-noop.image?dr=18692&refresh_token=3119846f&x-expires=1787658636&x-signature=JYQZeByk6nGkP0av4iiDoKqgDEo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d7bq35fog65slfhp4j60,20260409,achra1056,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oIgrQYkRcEm6VHDkFegFm1dEIfocpVEB8CG5XA~tplv-noop.image?dr=18692&refresh_token=ec334e47&x-expires=1787658674&x-signature=TiKNA1Ty2GbeWKMp9lDQ0MEjDYc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v26025gc0000d9nj62vog65u4o4n09j0,20240620,elmostaqil,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/okmeXmYIUCrXEghQeDLUAZmGgYMsBGyhem3EA4~tplv-noop.image?dr=18692&refresh_token=467b5b99&x-expires=1787658625&x-signature=XlvhEqC6WeiCzf%2FFWirK40xoA4Y%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v24044gl0000d4b25p7og65uclfg2jgg,20251113,tuvok12,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8kDhJh5EYXCI4FgphTA8IifZLeRBkEFWIF7VB~tplv-noop.image?dr=18692&refresh_token=c9575c5a&x-expires=1787658676&x-signature=vcMeec4e3TwRleeBfkxj7Tjv1Es%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v0f044gc0000cs4jq8fog65oohcdmr00,20241011,kemslyrics,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/222195e6dd634b499516983ec6da3450_1728658900~tplv-noop.image?dr=18692&refresh_token=dbcf4b5b&x-expires=1787658623&x-signature=GwTmG1hVVjKb4VqzcRjsTCDXE0Q%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v0f044gc0000ckqkq3nog65j51tjvvh0,20231022,youssgang,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/107941c156c74eeea856b02df2990031_1697991963~tplv-noop.image?dr=18692&refresh_token=069e28b8&x-expires=1787658619&x-signature=NzbYzIGMBHOR5pi2XCb2xwmdWF0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v24044gl0000d78nocfog65uoud6i4n0,20260404,babycherry346,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/okGIEWncEFAjS0BgQR7DkxTSXJfRw9piwFzfBI~tplv-noop.image?dr=18692&refresh_token=7c92a849&x-expires=1787658672&x-signature=gjj6GHXiiMYW2OOD3AlTNLhqYo8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v26044gc0000d9lolpvog65uoc4fuulg,20260730,taoffic3,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/o8PXP9g1eAIfjXjmBGjUCnDWFIGMLI5eDxdQP7~tplv-noop.image?dr=18692&refresh_token=0bac084c&x-expires=1787658692&x-signature=B5xy9sMJc%2BGLWuavM8gt%2F2h74%2FE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1",2026-08-25 05:39 UTC
